"Subject" "Activity" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-meanFreq()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-meanFreq()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroMag-std()" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tGravityAccMag-mean()" "tGravityAccMag-std()"
"36" 6 "WALKING_UPSTAIRS" -0.131075372803922 0.0978035099588235 -0.42724809972549 -0.44512058675098 -0.0948830032690196 -0.0667867912058824 -0.0211335627276471 0.159123777172549 -0.36587418445098 -0.244812769960784 -0.122991594331373 -0.549314615882353 -0.441959115607843 -0.501170339607843 -0.401683801941176 -0.186815074235294 -0.0169811409705882 -0.571673957058824 -0.0819479396203922 -0.0140154345627451 -0.222161433666667 -0.169868234496078 -0.0612378407705882 -0.177734840922353 -0.45923633377451 0.0285053836466667 -0.455937719019608 -0.230627015078431 0.0144807316545098 -0.318173892545098 -0.115065008156863 -0.329653779629412 -0.0464142110215686 -0.0559140146313725 -0.129471190964706 0.0102927666117647 -0.390248128039216 -0.31361857145098 -0.309998085098039 0.268229355098039 -0.0272425385070588 -0.122082438784314 -0.0501350188513725 0.189276117327451 -0.353519514896078 0.07210675 0.00371343419607843 -0.00237816579411765 -0.180301156098039 -0.0413994646723529 -0.560830688235294 -0.207379799254902 -0.169970363039216 0.0177790974433333 -0.0791508842176471 -0.0767406825588235 -0.0518981989072549 0.0664234025976471 -0.321973723647059 -0.315799901607843 -0.18390018167451 -0.0652024492378431 -0.0457705354509804 -0.0576800048435294 -0.186763293747059 -0.486494120980392 -0.170814790834118 -0.342895367921569 -0.440079851313725 -0.12912124415098 -0.199893710196078 0.913632241568627 -0.340732608823529 -0.0184608964392157 -0.959399425098039 -0.912900683137255 -0.906196352156863 0.0177790974433333 -0.0791508842176471
"37" 7 "LAYING" -0.953424245576923 -0.942193953846154 -0.958611644615385 -0.635913046346154 -0.0438292665807692 0.237111987323077 -0.931120580576923 -0.922917902307692 -0.953380646346154 -0.980393046923077 -0.972531648846154 -0.969524977692308 0.0207159202961538 -0.0451342616019231 0.0945605852 -0.983560175384615 -0.975886145 -0.975072995192308 -0.927976880634615 -0.129091025169231 -0.910542462919231 -0.968066259230769 0.217605286703846 -0.965359228076923 -0.974117912115385 0.104422952923077 -0.969403035384615 -0.941130719230769 -0.265784491092308 -0.918892518653846 -0.953684547692308 -0.957570207692308 -0.956905310961538 -0.139745225083077 -0.453725644769231 0.0144682871075 -0.962348254423077 -0.939727873653846 -0.9588764125 0.250176694038462 -0.0204411516884615 -0.101361036576923 -0.93651361 -0.926262668653846 -0.952978365961539 0.0968904018076923 0.0250624183634615 -0.0131653918205769 -0.980977756153846 -0.973093160192308 -0.972983064230769 -0.980127239615385 -0.967310932307692 -0.936392023846154 -0.907039513153846 -0.00282641913096154 -0.133605695057692 0.155920029769231 -0.9601268225 -0.945071935384615 -0.955294890576923 -0.105944243484615 -0.0358897425826923 -0.0671901794615385 -0.9738372325 -0.976483727307692 -0.988871878269231 -0.983008829038462 -0.971205137884615 -0.915793634807692 -0.918662459038462 -0.502814250576923 0.393444278076923 0.907537823461538 -0.914221270096154 -0.955543549230769 -0.961908984423077 -0.936392023846154 -0.907039513153846
"38" 7 "SITTING" -0.972697126875 -0.93149063375 -0.904675337916667 -0.0334312226625 0.0147166711666667 -0.1017660835625 -0.972879966041667 -0.904629195833333 -0.844083052916667 -0.982037243958333 -0.969423612916667 -0.968503504791667 0.180132581508333 -0.0815021323520833 -0.0857527580416667 -0.984026344375 -0.971814980208333 -0.974699194375 -0.90895677625 -0.0112330111875 -0.88691563825 -0.970954184166667 0.18122972525 -0.9684948675 -0.978634991458333 0.0553638918958333 -0.97496593875 -0.933081955208333 -0.142830891383333 -0.895804978125 -0.9436317575 -0.956678065 -0.9474199325 -0.071630230475 -0.308762329160625 -0.0187739586583333 -0.9427264225 -0.93824472 -0.939826018125 0.284674637291667 -0.01461097580375 -0.122464597625 -0.972668374583333 -0.909454698541667 -0.8565329414375 0.0668519793125 0.0116863419310417 0.0162004141964583 -0.982158098125 -0.969458676458333 -0.972256472708333 -0.976559676458333 -0.970243274166667 -0.918432107083333 -0.881957619770833 -0.04963797197125 -0.03361196465625 0.0259476655145833 -0.941870953333333 -0.944124336458333 -0.937021208541667 -0.0938155625083333 -0.0396444885 -0.0454566269166667 -0.974369045625 -0.981024680625 -0.980954665416667 -0.981665122291667 -0.976214430208333 -0.897870535 -0.898063314375 0.969147824375 0.00608846646041667 0.0649636250354167 -0.957082433333333 -0.945436264583333 -0.868602535416667 -0.918432107083333 -0.881957619770833
"39" 7 "STANDING" -0.976681834339623 -0.941883783773585 -0.938550519811321 -0.079704728245283 -0.159730059003774 0.00098894010754717 -0.980541336037736 -0.919118753018868 -0.912358813773585 -0.976323086226415 -0.967165093018868 -0.968229643018868 0.098774853689 -0.188479735466038 -0.0891602062907547 -0.978729082830189 -0.966850290188679 -0.974533710754717 -0.945611450377358 -0.0288451773293208 -0.93728796509434 -0.967417888301887 0.256759439860377 -0.969092161886792 -0.973671168679245 0.0954707400377358 -0.971899418301887 -0.93870498490566 -0.187181670020755 -0.919848139056604 -0.938121637735849 -0.957548671320755 -0.957165056226415 -0.188057605981132 -0.298448698150943 -0.188116628033962 -0.947891986226415 -0.945818157735849 -0.954339406415094 0.282723539433962 -0.0145740341037736 -0.0997778303207547 -0.979307570377358 -0.923400921886792 -0.917064168490566 0.0751915112830189 0.00694700354075472 -0.0108420294035849 -0.976403544716981 -0.965810609622642 -0.972060053207547 -0.973381306226415 -0.968566356037736 -0.942724659245283 -0.933590156792453 -0.0291582212545283 -0.0774336443396226 0.0851045000566038 -0.945247687358491 -0.949646946792453 -0.951630777358491 -0.0901539662169811 -0.0412797611886792 -0.0545390015471698 -0.96598339754717 -0.976837757358491 -0.978166790943396 -0.977377083018868 -0.97210793 -0.943425564528302 -0.918438958867924 0.958728687924528 -0.117607048924528 -0.0516573721320755 -0.987917503962264 -0.966162998679245 -0.939161014716981 -0.942724659245283 -0.933590156792453
"40" 7 "WALKING" -0.343048405789474 -0.0641564202736842 0.0385832252345614 -0.313727371842105 0.160434129035088 0.124630171101754 -0.322034908070175 -0.143721823263158 0.133316828089298 -0.383715797719298 -0.123192887383684 -0.106490372892632 -0.284586506210526 -0.287013819157895 -0.244831719878947 -0.365314790947368 -0.0431917460807018 -0.190751539207018 -0.151243649578947 0.172997883545614 -0.351706780526316 -0.0384187298547368 -0.0127446365087719 -0.022138358 -0.155339855862632 0.000880340047368421 -0.0841663774087719 -0.192909765467895 0.300315718087719 -0.343894914947368 -0.318395104666667 -0.151966687436842 -0.366733617894737 0.111912537380702 0.273141323315789 0.0143564054561404 -0.563615256666667 -0.290859379017544 -0.463270018245614 0.275592961754386 -0.018653665345614 -0.110912234947368 -0.327243240701754 -0.0772618561052631 0.159631283261403 0.0901462649192983 0.0184322723280702 -0.0210398551649123 -0.346026226140351 -0.0547448948245614 -0.149488514397895 -0.192948900438596 -0.027557329277193 -0.0978090439438596 -0.198554708385965 0.00228835208526316 -0.0837113724842105 0.0641104602035088 -0.503313517017544 -0.23109830545614 -0.396013535263158 -0.123654199751333 -0.0447766029745614 -0.0495713093294737 -0.21166729682807 -0.174136410738596 -0.458302971403509 -0.300022779964912 -0.0953401161070176 -0.305959351403509 -0.19828316695614 0.932566472280702 -0.159097003684211 -0.160846924029807 -0.979851271403509 -0.969404155087719 -0.952159770526316 -0.0978090439438596 -0.198554708385965
"41" 7 "WALKING_DOWNSTAIRS" 0.0443428315319149 -0.145302311446808 -0.139216222106383 -0.365650549446809 -0.0314736615829787 0.0824424244404255 0.0730110797851064 -0.190187141297872 -0.100121492529787 -0.0305226686191489 -0.316236510319149 -0.296494902765957 -0.333627288978723 -0.414196284085106 -0.382024151510638 -0.00426289144680851 -0.324378560319149 -0.397774503468085 0.218911066191489 0.00380298110638298 0.0214440976893617 0.067389886106383 -0.0373844402161702 0.107856840302128 -0.289096677191489 0.0819463659585106 -0.353544695678723 -0.255045057404255 0.235200926489362 -0.396909651702128 -0.33930147 -0.21444307293617 -0.299600267680851 -0.219867702034043 0.20056627145234 0.0076371946 -0.432730974446809 -0.351717743191489 -0.495120053191489 0.28030708 -0.0166332372978723 -0.096938308587234 0.0660815600978723 -0.138179072734043 -0.0636402447755319 0.0968926184638298 -0.0191061075170213 -0.0160390392510638 0.0285033927287234 -0.296279674759574 -0.347107758021277 -0.170319619372979 0.0901836280510638 0.0198795285851064 0.214544028088723 -0.105409612961702 -0.049717460606383 0.116894769042766 -0.407744096 -0.29262613606383 -0.401051415531915 -0.0597273512680851 -0.0381904275744681 -0.0789469342553192 -0.510731018297872 -0.299520205208511 -0.425200371553192 -0.399229959148936 -0.29477867693617 -0.18874081887234 -0.259751603446809 0.930623632765957 -0.12987167306383 -0.154935538544681 -0.964875962978723 -0.952678693617021 -0.92875646893617 0.0198795285851064 0.214544028088723
"42" 7 "WALKING_UPSTAIRS" -0.336199426470588 -0.381590523137255 -0.317461021372549 -0.432684590196078 -0.135079176790196 -0.273730521360588 -0.279870086215686 -0.341025552941176 -0.124912269443137 -0.454647881960784 -0.53707567 -0.581764526862745 -0.391182549629412 -0.425313822294118 -0.62755547372549 -0.426974025686275 -0.53419130254902 -0.631919608823529 -0.378618761568627 -0.0892278153411765 -0.415307106666667 -0.45478324745098 0.0458636458607843 -0.497441363137255 -0.673327281960784 0.047334927254902 -0.704090967843137 -0.533982945882353 -0.165200896648451 -0.444994481882353 -0.383889342745098 -0.567920266470588 -0.408150266666667 -0.329345936647059 -0.0541175360431373 -0.346105575254902 -0.368636961470588 -0.579964614705882 -0.393062890647059 0.248706923078431 -0.0275639005607843 -0.143769688803922 -0.29487297445098 -0.32616002254902 -0.145665025639216 0.0724649938509804 -0.000812387078431372 -7.4519666666666e-05 -0.415153115882353 -0.519897595686274 -0.60780843627451 -0.458695232352941 -0.471265710980392 -0.198074437978431 -0.33474460745098 -0.138778108029412 -0.00247161973 0.139217071509804 -0.363853236862745 -0.572996820784314 -0.348980051411765 -0.0856640866647059 -0.0482219105196078 -0.072451747827451 -0.616812659215686 -0.671243739607843 -0.682184175686275 -0.661969771960784 -0.67642807254902 -0.239099165627451 -0.418144852156863 0.81874656 -0.240950944117647 -0.403599709607843 -0.932823053333333 -0.939774255490196 -0.881675909607843 -0.198074437978431 -0.33474460745098
"43" 8 "LAYING" -0.953538563888889 -0.951816663703704 -0.944269514074074 -0.307248374366667 0.00539754357407408 0.192435787087778 -0.940125298333333 -0.931236756962963 -0.931146497518519 -0.973110596111111 -0.975877437407407 -0.962111136666667 0.164984298959259 0.00667286421111111 0.120248739635185 -0.975959911481481 -0.979170881666667 -0.968699222962963 -0.932279645518518 0.0484988463518519 -0.917257979425926 -0.961792852407407 0.350822601333333 -0.963791094259259 -0.968403945925926 0.219371246142593 -0.971793279814815 -0.944528950555556 -0.0620563752462963 -0.93678697 -0.957903886111111 -0.957411160185185 -0.967461239074074 -0.105590903972222 -0.199880205519074 0.213568382200185 -0.967846360740741 -0.950316470925926 -0.970671966481481 0.261254282907407 -0.0212281733881481 -0.102245365611111 -0.94304121537037 -0.93489116 -0.932491454407407 0.0878326902592593 0.0233299159137037 -0.0169218791344444 -0.973253042222222 -0.976520952037037 -0.96608757462963 -0.97314748962963 -0.962954517222222 -0.935308633888889 -0.91325033 0.00535361206851852 -0.0891374138592593 0.13818830737037 -0.965204017592593 -0.952039385740741 -0.96758975462963 -0.106445008314815 -0.0389735198722222 -0.0694123150925926 -0.969924077407407 -0.974186451851852 -0.987601203703704 -0.978438191296296 -0.969029111666667 -0.924253348518518 -0.932470764444444 -0.405930036111111 0.589922434814815 0.719831539259259 -0.918873192333333 -0.957990036481482 -0.94183626337037 -0.935308633888889 -0.91325033
"44" 8 "SITTING" -0.981142909782609 -0.94421971826087 -0.959436275869565 -0.164187373097826 0.107278338519565 0.060048457826087 -0.978256730652174 -0.923829969347826 -0.933889846521739 -0.984977270652174 -0.980221104565217 -0.982995311086956 0.227828617 0.0527157003152174 0.00883768081521739 -0.986913610652174 -0.983038783478261 -0.986185349347826 -0.947981783478261 0.121543001092174 -0.93172124 -0.980932292391304 0.306787560913043 -0.97932021173913 -0.987730604130435 0.166638747782609 -0.986147262608696 -0.965806789347826 -0.141126202673913 -0.953251156521739 -0.982200309782609 -0.97658989 -0.961798676956522 0.116741556823913 -0.261139449513043 -0.0430176558469565 -0.985339301521739 -0.96892443326087 -0.962632253913044 0.267491472934783 -0.00672550621304348 -0.104461049130435 -0.979026152391304 -0.927331997021739 -0.939553030217391 0.0786713761086957 -0.00657516306713044 -0.0106808920069565 -0.985188753695652 -0.980784606086957 -0.985285807173913 -0.986061512173913 -0.980667377391304 -0.952139704347826 -0.929943615630435 -0.0547396987173913 -0.0955089236521739 0.0716048809782609 -0.984524052826087 -0.97150069673913 -0.959623548478261 -0.0923150250434783 -0.0402673770652174 -0.0445732240217391 -0.993264647391304 -0.98887627673913 -0.985241405434783 -0.991807428043478 -0.986756670869565 -0.93268224326087 -0.953001632173913 0.832453878043478 0.240095117065217 0.263895185521739 -0.966757967173913 -0.937462301369565 -0.935475331521739 -0.952139704347826 -0.929943615630435
"45" 8 "STANDING" -0.988219862222222 -0.9500491 -0.950362935555556 0.0231155666555556 0.0771842726148148 0.121181473814815 -0.98918374962963 -0.936231722777778 -0.919744963888889 -0.989029238518519 -0.976177675 -0.979477193333333 0.267296230824074 -0.0598195579537037 0.0692831244296296 -0.990414086851852 -0.97858173 -0.984465744444444 -0.953746070740741 0.110646845581481 -0.938628186322222 -0.979745872037037 0.308060633885185 -0.979135440925926 -0.983709233333333 0.179173689962963 -0.981832336296296 -0.964564224074074 -0.108780315687387 -0.954119826296296 -0.969677435925926 -0.972595487037037 -0.975512276666667 -0.154243187048148 -0.197392513112963 0.0222011082111111 -0.974200997592593 -0.968055495925926 -0.975976456111111 0.279620986111111 -0.0148113067148148 -0.106114996837037 -0.988815418148148 -0.938479429074074 -0.926065255185185 0.0753739045185185 0.00814951727462963 0.00322153267648148 -0.989198879814815 -0.976442140740741 -0.982610899259259 -0.984920797777778 -0.979932239074074 -0.953762884074074 -0.937187185222222 -0.0219671978203704 -0.0280117633814815 0.063688907 -0.972990379814815 -0.969421045555556 -0.974118322407407 -0.097757576 -0.0485190684259259 -0.0478483225666667 -0.981573085740741 -0.985508765185185 -0.989270900740741 -0.987580587777778 -0.982460332222222 -0.952848496851852 -0.95322478962963 0.957669921111111 -0.0904603488214815 -0.0979392024814815 -0.987690217222222 -0.958904114074074 -0.918293913703704 -0.953762884074074 -0.937187185222222
"46" 8 "WALKING" -0.247389011875 0.316982393333333 -0.238634594791667 -0.380892405770833 0.00356163764166667 0.111947205354167 -0.148386858858333 0.32484493125 -0.158437341970833 -0.311198711041667 0.0796832872416667 -0.361563262083333 -0.345898115416667 -0.4192779011875 -0.2474853992125 -0.271448185291667 0.315883536479167 -0.4044825094375 -0.09521728274375 0.204080887916667 -0.360818978541667 -0.123834409766667 0.176189876266667 -0.276436130125 -0.473026230833333 0.294590006666667 -0.581240190833333 -0.301241848645833 0.0890005737952083 -0.327459577895833 -0.102063053808333 -0.259729692333333 -0.132902199479167 -0.176032065666667 -0.102881607560417 -0.218800753760417 -0.234252005895833 -0.1908057215 -0.1429742348125 0.27468631 -0.0186628865310417 -0.107252090833333 -0.173605736002083 0.380782052708333 -0.1420885318125 0.0703393490833333 -0.00603947514583333 -0.000673798876875 -0.2586886278125 0.233987544458333 -0.383200596479167 -0.0668322430433333 -0.184571053979167 0.0516786278104167 -0.1804072826 0.0235088228254167 -0.095791790535 0.0509657915395833 -0.1992097184375 -0.2119972775 -0.0754447842395833 -0.135886431360417 -0.0314880905541667 -0.0522683965333333 -0.2460827504375 -0.428055700208333 -0.388446971666667 -0.339129269583333 -0.502957255416667 -0.00310243820125 -0.238746703958333 0.913586347916667 -0.217102194583333 -0.186267836962021 -0.974752050208333 -0.956781505625 -0.956640104791667 0.0516786278104167 -0.1804072826
"47" 8 "WALKING_DOWNSTAIRS" 0.136590199860526 0.388412779763158 0.159589756534211 -0.200757851 0.0511555478315789 0.223078489563158 -0.0260463260078947 0.232184078052632 0.0214914840105263 0.214841402815789 0.220639687868421 0.0586096890447368 -0.170997897197368 -0.337650965236842 -0.180391338523684 0.172658982065789 0.273943791773684 -0.0846674186842105 0.301626757315789 0.229144569581579 -0.156141093578947 0.331528459921053 0.181422535965789 0.134734731236842 -0.125179586744737 0.242843618736842 -0.26298447 -0.00036272967368421 0.267675982868421 -0.255590314210526 -0.130740445236842 0.116090879026316 0.0277498065176316 -0.177172958760526 0.0716794237631579 -0.00513040190789474 -0.302735102631579 -0.0461356322868421 -0.268253406210526 0.283484089210526 -0.0211058674973684 -0.107598135394737 0.0241393473736842 0.343826273105263 0.1337170395 0.118938088342105 -0.0380193846210526 -0.0394356157631579 0.250143724521053 0.288140718789474 -0.0135136269 0.262628490268421 0.2534082561 0.176599311818421 0.131337867236842 -0.121189625973684 -0.0500760173342105 0.114143855152368 -0.258430885531579 0.0243131207736842 -0.129565242710526 -0.0349283489710526 -0.0534969692794737 -0.0867903297078947 -0.267887897328947 -0.0704526510842105 -0.1896044435 -0.126189142894737 -0.157484866842105 0.0993429744078947 -0.0466291872078947 0.914023498421053 -0.187610243421053 -0.141817934963684 -0.945766561578947 -0.941580934473684 -0.897190012631579 0.176599311818421 0.131337867236842
"48" 8 "WALKING_UPSTAIRS" -0.166411065387805 0.263431399878049 -0.0729496941121951 -0.290117827804878 -0.100254405917073 -0.191852656439024 -0.175284990170732 0.30540146 0.133766193578049 -0.200277249165854 -0.0257952590634146 -0.386655803658537 -0.115989564712683 -0.344029932341463 -0.368783012195122 -0.24733661795122 -0.0700821464439024 -0.508248316829268 -0.13026451905122 0.207071289558293 -0.409282851707317 -0.131850567460976 0.27454925895122 -0.379266499780488 -0.46327057804878 0.251663318243902 -0.575733290731707 -0.229610952609756 -0.128115003341463 -0.183325647134146 -0.240260761682927 -0.113162144460976 0.16597418695122 -0.221044979219512 -0.184403755490244 -0.296234666504878 -0.409955580780488 -0.0478802512585366 0.263202878429268 0.258880152048781 -0.0282415136341463 -0.11512211995122 -0.171712174634146 0.348768733170732 0.121187278790244 0.0813816809395122 0.014120592097561 -0.0674583919268293 -0.186618895268293 -0.0123501104926829 -0.447518179097561 -0.141494613465854 -0.228296364146341 0.121026629195122 -0.227200254219512 0.19270447595122 -0.204205356087805 -0.0724546025804878 -0.367428367219512 -0.0666980861414634 0.337526477436585 -0.15544567414878 -0.027919577097561 -0.0534090382439024 -0.40507069195122 -0.424675673414634 -0.430366658780488 -0.400664014146341 -0.493975031707317 0.166447991 -0.109327923829268 0.860368718780488 -0.291341491707317 -0.192306960631707 -0.926673287804878 -0.931032068536585 -0.876168930487805 0.121026629195122 -0.227200254219512
"49" 9 "LAYING" 0.04573994019 -0.24291405214 -0.946865494 -0.9360000002 -0.47846153814 -0.4459627774628 -0.9343665984 -0.9459190006 -0.9409810272 -0.9955539652 -0.999015566 -0.964304065 -0.5016 -0.3608 -0.08503093738 -0.9640828062 -0.955909215 -0.9686013042 -0.9986422042 -0.6151604708 -0.999783319 -0.17939220078 -0.8231685518 -0.47607278294 -0.176680079212 -0.60612714986 -0.5052705871016 -0.31842098436 -0.319590341238 -0.621387831818 -0.9966696298 -0.9990531826 -0.930297921 -0.85419354744 -0.7875862072 -0.23069917904112 -0.9345796594 -0.9598150092 -0.9463891504 9 6 0.2591955368 -0.020526821662 -0.10754972144 -0.94233309 -0.43594731936 0.333730747512 0.08807344764 0.011561732718 -0.0070536778584 -0.9647404702 0.053912321748 -0.03475627097 0.2676263788932 0.05233717034 0.002637530034 -0.104510308384 -0.013632036148 -0.15890291983 0.101275010682 -0.9422465098 0.1067547568426 -0.019368605526 -0.10384667982 -0.027552256948 -0.0569490475 -0.945329035 0.112050072712 -0.102307685452 -0.058854108738 -0.17310916842 -0.393128866154 0.17478719393 -0.5802528348 -0.1191541962 0.9578730416 -0.9218210626 0.053912321748 -0.03475627097
"50" 9 "SITTING" -0.039493873498 -0.198698909014 -0.959413594 -0.862666667 -0.9276923076 -0.109383841734 -0.911683219 -0.8922013438 -0.956903459 -0.9474201612 -0.9976781268 -0.9655962396 -0.488 -0.4424 0.02039798558 -0.9580073906 -0.9575269752 -0.9666604036 -0.992022635 -0.59792468598 -0.9994898884 -0.27602884536 -0.8229904436 -0.58487678432 -0.097317931332 -0.69690340186 -0.4164685885 -0.3146482975 -0.43814636074 -0.63044777698 -0.9969775656 -0.9991917092 -0.950315237 -0.8967741925 -0.8882758628 -0.128144114548 -0.9396930078 -0.940312313 -0.9618360162 9 4 0.24832674354 -0.02701677698 -0.07537846886 -0.9572277914 -0.3191470646 -0.09185080816 0.077005006374 0.009817397262 -0.008674672651 -0.9645358564 0.0077127233 0.0562231956 0.165923981974 0.018818416532 -0.01583286672 -0.0872141293 -0.042328876778 -0.04142711812 0.0807919285908 -0.9590200492 0.06841718084 0.03892704132 -0.0930708106 -0.046663441472 -0.052841489994 -0.9645323452 0.066523233034 0.0062099363658 -0.028951949854 -0.124840094398 -0.32332389714 -0.100636305321 0.9163245106 -0.0414258228938 0.085263099144 -0.9552804062 0.0077127233 0.0562231956
"51" 9 "STANDING" -0.0697721337647556 -0.214072391712222 -0.971662692 -0.927407407111111 -0.911111110888889 -0.105711680368889 -0.944849431777778 -0.941686874222222 -0.977579248444444 -0.991342564888889 -0.999226670222222 -0.971313768666667 -0.368 -0.332444444444444 -0.0235041479111111 -0.962624298888889 -0.967129200444444 -0.971278823333333 -0.995440302444444 -0.704317258355556 -0.999402978444444 -0.331415881777778 -0.885511002 -0.603837977288889 -0.244878147488889 -0.673390900311111 -0.582191977044444 -0.3655168708 -0.403464133822222 -0.665113909213333 -0.998081686 -0.999416611111111 -0.916974437555556 -0.870967740666667 -0.820689655555556 -0.222857823644444 -0.954514301555556 -0.941510336 -0.924738576444444 9 5 0.282310057333333 -0.0200454954022222 -0.0952747481333333 -0.975741252444444 0.0777927468 0.0984196948444444 0.0760032053555556 0.0130699796066667 -0.004700785502 -0.969973398888889 0.134256407155556 -0.175888661268889 0.309695734973333 0.0790481374 -0.166329603756667 -0.0745801372626667 -0.029183136346 -0.060810158296 0.0992409332222222 -0.921990612 0.209472488711111 0.0861318178822222 -0.095897704 -0.0419199574333333 -0.0575743131488889 -0.949105691555556 0.0460832010777778 -0.0233493446944444 -0.0307384019466667 -0.101200527133333 -0.193221483124444 -0.002906223 0.961323502222222 -0.010383816474 0.00914769235555555 -0.989103160444444 0.134256407155556 -0.175888661268889
"52" 9 "WALKING" 0.0030910699 -0.10991331495 -0.294711163653846 -0.430769231346154 -0.69230769 -0.310727563365385 -0.257677616153846 -0.250806259788462 -0.218019977423077 -0.549559887115385 -0.922679107884615 -0.314265401346154 -0.550769230769231 -0.639230769230769 -0.378291493076923 -0.367706595 -0.399541245192308 -0.170228340134423 -0.730414934615385 0.442093396538462 -0.951322497307692 -0.504246373461538 0.255236833923077 -0.772993254038462 -0.383847455308077 0.318919361096154 -0.670427065730769 0.236401498353846 0.4900358875 -0.0195931503596154 -0.706847698076923 -0.922810610384615 -0.383676120961538 -0.509925557615385 -0.616710877884615 -0.200624503730769 -0.436905860576923 -0.240222512134615 -0.507404512692308 9 1 0.278502842115385 -0.0180891971284423 -0.110820512307692 -0.238353562692308 0.15355297975 -0.176156275096154 0.0704357270480769 0.0212255910017308 0.00414762740192308 -0.206733787961538 -0.0243787739538462 0.000811984626923077 0.0529765389653846 0.156673064403846 0.617604753653846 -0.123706675015385 -0.0808360598653846 -0.0625598710615385 0.111629779896154 -0.476163506730769 -0.338106740098077 0.10255169175 -0.0809204094461538 -0.0356283427038462 -0.0633406620592308 -0.526985309038462 0.335053106653846 -0.277710785192308 0.0146883366459615 -0.0645859088288462 -0.0484480115403846 -0.0466757132692308 0.951867079615385 -0.0314341738730769 -0.115856121080385 -0.980971973653846 -0.0243787739538462 0.000811984626923077
"53" 9 "WALKING_DOWNSTAIRS" -0.093839397252381 -0.0722065338785714 0.103128506197619 -0.71746031547619 -0.732600730952381 -0.440633905714286 -0.183120455428571 -0.103705822657857 0.250488758869048 -0.464517494357143 -0.891498631904762 -0.0645354342404762 -0.42 -0.555238095238095 -0.43402213 -0.313643041809524 -0.293677789595238 0.00938224337142857 -0.737309525 0.660510125952381 -0.95732146047619 -0.414211202904762 0.510854988809524 -0.735296219285714 -0.437528278571429 0.457713326904762 -0.732193125 0.145447920242857 0.619725016666667 -0.155145848571429 -0.652107006904762 -0.884793765952381 -0.325042890904762 -0.42703533097619 -0.579638755238095 -0.165224231566667 -0.312512195452381 -0.250686586719048 -0.423558773952381 9 3 0.295923445 -0.0203994269075476 -0.0910278793952381 0.213392270547619 0.0460311244333333 0.211249326452381 0.130193043809524 -0.0206865965952381 0.00262568854761905 0.017623342197619 0.167545842642857 -0.163449938385714 0.153305639785714 0.17796755202381 -0.249809294785714 -0.146625991952381 -0.0916383011071429 -0.0712598843142857 0.116804400690476 -0.396429197952381 0.092425416047619 0.111816406047619 -0.094591202447619 -0.0597608334619048 -0.0678080598785714 -0.509669314047619 0.0482290971190476 -0.0302257720142857 0.120809184883333 -0.133525867835714 -0.683131650714286 -0.00103673464285714 0.938417773333333 -0.0352304645104762 -0.082276174942619 -0.952141220714286 0.167545842642857 -0.163449938385714
